ISO3,year,month,day,deaths,country
ALB,2022,3,9,3483,Albania
ALB,2022,3,10,3483,Albania
ALB,2022,3,11,3483,Albania
ALB,2022,3,12,3484,Albania
ALB,2022,3,13,3485,Albania
ALB,2022,3,14,3485,Albania
ALB,2022,3,15,3485,Albania
ALB,2022,3,16,3485,Albania
ALB,2022,3,17,3486,Albania
ALB,2022,3,18,3487,Albania
ALB,2022,3,19,3487,Albania
ALB,2022,3,20,3487,Albania
ALB,2022,3,21,3487,Albania
ALB,2022,3,22,3487,Albania
ALB,2022,3,23,3488,Albania
ALB,2022,3,24,3489,Albania
ALB,2022,3,25,3489,Albania
ALB,2022,3,26,3489,Albania
ALB,2022,3,27,3490,Albania
ALB,2022,3,28,3491,Albania
ALB,2022,3,29,3491,Albania
ALB,2022,3,30,3492,Albania
ALB,2022,3,31,3492,Albania
ALB,2022,4,1,3492,Albania
ALB,2022,4,2,3492,Albania
ALB,2022,4,3,3492,Albania
ALB,2022,4,4,3492,Albania
ALB,2022,4,5,3492,Albania
ALB,2022,4,6,3492,Albania
ALB,2022,4,7,3492,Albania
ALB,2022,4,8,3492,Albania
ALB,2022,4,9,3492,Albania
ALB,2022,4,10,3492,Albania
ALB,2022,4,11,3492,Albania
ALB,2022,4,12,3492,Albania
ALB,2022,4,13,3493,Albania
ALB,2022,4,14,3494,Albania
ALB,2022,4,15,3494,Albania
ALB,2022,4,16,3494,Albania
ALB,2022,4,17,3495,Albania
ALB,2022,4,18,3495,Albania
ALB,2022,4,19,3496,Albania
ALB,2022,4,20,3496,Albania
ALB,2022,4,21,3496,Albania
ALB,2022,4,22,3496,Albania
ALB,2022,4,23,3496,Albania
ALB,2022,4,24,3496,Albania
ALB,2022,4,25,3496,Albania
ALB,2022,4,26,3496,Albania
ALB,2022,4,27,3496,Albania
ALB,2022,4,28,3496,Albania
ALB,2022,4,29,3496,Albania
ALB,2022,4,30,3496,Albania
ALB,2022,5,1,3496,Albania
ALB,2022,5,2,3496,Albania
ALB,2022,5,3,3496,Albania
ALB,2022,5,4,3496,Albania
ALB,2022,5,5,3496,Albania
ALB,2022,5,6,3496,Albania
ALB,2022,5,7,3496,Albania
ALB,2022,5,8,3496,Albania
ALB,2022,5,9,3496,Albania
ALB,2022,5,10,3496,Albania
ALB,2022,5,11,3497,Albania
ALB,2022,5,12,3497,Albania
ALB,2022,5,13,3497,Albania
ALB,2022,5,14,3497,Albania
ALB,2022,5,15,3497,Albania
ALB,2022,5,16,3497,Albania
ALB,2022,5,17,3497,Albania
ALB,2022,5,18,3497,Albania
ALB,2022,5,19,3497,Albania
ALB,2022,5,20,3497,Albania
ALB,2022,5,21,3497,Albania
ALB,2022,5,22,3497,Albania
ALB,2022,5,23,3497,Albania
ALB,2022,5,24,3497,Albania
ALB,2022,5,25,3497,Albania
ALB,2022,5,26,3497,Albania
ALB,2022,5,27,3497,Albania
ALB,2022,5,28,3497,Albania
ALB,2022,5,29,3497,Albania
ALB,2022,5,30,3497,Albania
ALB,2022,5,31,3497,Albania
ALB,2022,6,1,3497,Albania
ALB,2022,6,2,3497,Albania
ALB,2022,6,3,3497,Albania
ALB,2022,6,4,3497,Albania
ALB,2022,6,5,3497,Albania
ALB,2022,6,6,3497,Albania
ALB,2022,6,7,3497,Albania
ALB,2022,6,8,3497,Albania
ALB,2022,6,9,3497,Albania
ALB,2022,6,10,3497,Albania
ALB,2022,6,11,3497,Albania
ALB,2022,6,12,3497,Albania
ALB,2022,6,13,3497,Albania
ALB,2022,6,14,3497,Albania
ALB,2022,6,15,3497,Albania
ALB,2022,6,16,3497,Albania
ALB,2022,6,17,3497,Albania
ALB,2022,6,18,3497,Albania
ALB,2022,6,19,3497,Albania
ALB,2022,6,20,3497,Albania
ALB,2022,6,21,3497,Albania
ALB,2022,6,22,3497,Albania
ALB,2022,6,23,3497,Albania
ALB,2022,6,24,3497,Albania
ALB,2022,6,25,3497,Albania
ALB,2022,6,26,3497,Albania
ALB,2022,6,27,3497,Albania
ALB,2022,6,28,3497,Albania
ALB,2022,6,29,3497,Albania
ALB,2022,6,30,3498,Albania
ALB,2022,7,1,3499,Albania
ALB,2022,7,2,3499,Albania
ALB,2022,7,3,3500,Albania
ALB,2022,7,4,3501,Albania
ALB,2022,7,5,3501,Albania
ALB,2022,7,6,3502,Albania
ALB,2022,7,7,3504,Albania
ALB,2022,7,8,3506,Albania
ALB,2022,7,9,3508,Albania
ALB,2022,7,10,3510,Albania
ALB,2022,7,11,3512,Albania
ALB,2022,7,12,3513,Albania
ALB,2022,7,13,3514,Albania
ALB,2022,7,14,3514,Albania
ALB,2022,7,15,3516,Albania
ALB,2022,7,16,3517,Albania
ALB,2022,7,17,3517,Albania
ALB,2022,7,18,3517,Albania
ALB,2022,7,19,3517,Albania
ALB,2022,7,20,3517,Albania
ALB,2022,7,21,3518,Albania
ALB,2022,7,22,3520,Albania
ALB,2022,7,23,3521,Albania
ALB,2022,7,24,3521,Albania
ALB,2022,7,25,3523,Albania
ALB,2022,7,26,3525,Albania
ALB,2022,7,27,3527,Albania
ALB,2022,7,28,3529,Albania
ALB,2022,7,29,3532,Albania
ALB,2022,7,30,3535,Albania
ALB,2022,7,31,3538,Albania
ALB,2022,8,1,3541,Albania
ALB,2022,8,2,3543,Albania
ALB,2022,8,3,3545,Albania
ALB,2022,8,4,3548,Albania
ALB,2022,8,5,3550,Albania
ALB,2022,8,6,3551,Albania
ALB,2022,8,7,3554,Albania
ALB,2022,8,8,3557,Albania
ALB,2022,8,9,3560,Albania
ALB,2022,8,10,3563,Albania
ALB,2022,8,11,3566,Albania
ALB,2022,8,12,3566,Albania
ALB,2022,8,13,3567,Albania
ALB,2022,8,14,3568,Albania
ALB,2022,8,15,3569,Albania
ALB,2022,8,16,3570,Albania
ALB,2022,8,17,3571,Albania
ALB,2022,8,18,3571,Albania
ALB,2022,8,19,3573,Albania
ALB,2022,8,20,3574,Albania
ALB,2022,8,21,3574,Albania
ALB,2022,8,22,3575,Albania
ALB,2022,8,23,3576,Albania
ALB,2022,8,24,3576,Albania
ALB,2022,8,25,3576,Albania
ALB,2022,8,26,3577,Albania
ALB,2022,8,27,3578,Albania
ALB,2022,8,28,3580,Albania
ALB,2022,8,29,3581,Albania
ALB,2022,8,30,3581,Albania
ALB,2022,8,31,3582,Albania
ALB,2022,9,1,3582,Albania
ALB,2022,9,2,3583,Albania
ALB,2022,9,3,3583,Albania
ALB,2022,9,4,3583,Albania
ALB,2022,9,5,3583,Albania
ALB,2022,9,6,3583,Albania
ALB,2022,9,7,3583,Albania
ALB,2022,9,8,3584,Albania
ALB,2022,9,9,3584,Albania
ALB,2022,9,10,3584,Albania
ALB,2022,9,11,3584,Albania
ALB,2022,9,12,3584,Albania
ALB,2022,9,13,3585,Albania
ALB,2022,9,14,3586,Albania
ALB,2022,9,15,3586,Albania
ALB,2022,9,16,3586,Albania
ALB,2022,9,17,3586,Albania
ALB,2022,9,18,3586,Albania
ALB,2022,9,19,3587,Albania
ALB,2022,9,20,3587,Albania
ALB,2022,9,21,3589,Albania
ALB,2022,9,22,3589,Albania
ALB,2022,9,23,3589,Albania
ALB,2022,9,24,3589,Albania
ALB,2022,9,25,3589,Albania
ALB,2022,9,26,3589,Albania
ALB,2022,9,27,3589,Albania
ALB,2022,9,28,3589,Albania
ALB,2022,9,29,3589,Albania
ALB,2022,9,30,3589,Albania
ALB,2022,10,1,3589,Albania
ALB,2022,10,2,3589,Albania
ALB,2022,10,3,3589,Albania
ALB,2022,10,4,3589,Albania
ALB,2022,10,5,3589,Albania
ALB,2022,10,6,3589,Albania
ALB,2022,10,7,3589,Albania
ALB,2022,10,8,3589,Albania
ALB,2022,10,9,3589,Albania
ALB,2022,10,10,3589,Albania
ALB,2022,10,11,3589,Albania
ALB,2022,10,12,3590,Albania
ALB,2022,10,13,3591,Albania
ALB,2022,10,14,3591,Albania
ALB,2022,10,15,3591,Albania
ALB,2022,10,16,3591,Albania
ALB,2022,10,17,3592,Albania
ALB,2022,10,18,3592,Albania
ALB,2022,10,19,3592,Albania
ALB,2022,10,20,3592,Albania
ALB,2022,10,21,3592,Albania
ALB,2022,10,22,3592,Albania
ALB,2022,10,23,3592,Albania
ALB,2022,10,24,3592,Albania
ALB,2022,10,25,3592,Albania
ALB,2022,10,26,3592,Albania
ALB,2022,10,27,3593,Albania
ALB,2022,10,28,3593,Albania
ALB,2022,10,29,3593,Albania
ALB,2022,10,30,3593,Albania
ALB,2022,10,31,3593,Albania
ALB,2022,11,1,3593,Albania
ALB,2022,11,2,3593,Albania
ALB,2022,11,3,3593,Albania
ALB,2022,11,4,3593,Albania
ALB,2022,11,5,3593,Albania
ALB,2022,11,6,3593,Albania
ALB,2022,11,7,3593,Albania
ALB,2022,11,8,3593,Albania
ALB,2022,11,9,3593,Albania
ALB,2022,11,10,3593,Albania
ALB,2022,11,11,3593,Albania
ALB,2022,11,12,3594,Albania
ALB,2022,11,13,3594,Albania
ALB,2022,11,14,3594,Albania
ALB,2022,11,15,3594,Albania
ALB,2022,11,16,3594,Albania
ALB,2022,11,17,3594,Albania
ALB,2022,11,18,3594,Albania
ALB,2022,11,19,3594,Albania
ALB,2022,11,20,3594,Albania
ALB,2022,11,21,3594,Albania
ALB,2022,11,22,3594,Albania
ALB,2022,11,23,3594,Albania
ALB,2022,11,24,3594,Albania
ALB,2022,11,25,3594,Albania
ALB,2022,11,26,3594,Albania
ALB,2022,11,27,3594,Albania
ALB,2022,11,28,3594,Albania
ALB,2022,11,29,3594,Albania
ALB,2022,11,30,3594,Albania
ALB,2022,12,1,3594,Albania
ALB,2022,12,2,3594,Albania
ALB,2022,12,3,3594,Albania
ALB,2022,12,4,3594,Albania
ALB,2022,12,5,3594,Albania
ALB,2022,12,6,3594,Albania
ALB,2022,12,7,3594,Albania
ALB,2022,12,8,3594,Albania
ALB,2022,12,9,3594,Albania
ALB,2022,12,10,3594,Albania
ALB,2022,12,11,3594,Albania
ALB,2022,12,12,3594,Albania
ALB,2022,12,13,3594,Albania
ALB,2022,12,14,3594,Albania
ALB,2022,12,15,3594,Albania
ALB,2022,12,16,3594,Albania
ALB,2022,12,17,3594,Albania
ALB,2022,12,18,3594,Albania
ALB,2022,12,19,3594,Albania
ALB,2022,12,20,3595,Albania
ALB,2022,12,21,3595,Albania
ALB,2022,12,22,3595,Albania
ALB,2022,12,23,3595,Albania
ALB,2022,12,24,3596,Albania
ALB,2022,12,25,3596,Albania
ALB,2022,12,26,3596,Albania
ALB,2022,12,27,3596,Albania
ALB,2022,12,28,3596,Albania
ALB,2022,12,29,3596,Albania
ALB,2022,12,30,3596,Albania
ALB,2022,12,31,3596,Albania
ALB,2023,1,1,3596,Albania
ALB,2023,1,2,3596,Albania
ALB,2023,1,3,3596,Albania
ALB,2023,1,4,3596,Albania
ALB,2023,1,5,3596,Albania
ALB,2023,1,6,3596,Albania
ALB,2023,1,7,3596,Albania
ALB,2023,1,8,3596,Albania
ALB,2023,1,9,3596,Albania
ALB,2023,1,10,3596,Albania
ALB,2023,1,11,3596,Albania
ALB,2023,1,12,3596,Albania
ALB,2023,1,13,3596,Albania
ALB,2023,1,14,3596,Albania
ALB,2023,1,15,3596,Albania
ALB,2023,1,16,3596,Albania
ALB,2023,1,17,3596,Albania
ALB,2023,1,18,3596,Albania
ALB,2023,1,19,3596,Albania
ALB,2023,1,20,3596,Albania
ALB,2023,1,21,3596,Albania
ALB,2023,1,22,3596,Albania
ALB,2023,1,23,3596,Albania
ALB,2023,1,24,3596,Albania
ALB,2023,1,25,3596,Albania
ALB,2023,1,26,3596,Albania
ALB,2023,1,27,3596,Albania
ALB,2023,1,28,3596,Albania
ALB,2023,1,29,3596,Albania
ALB,2023,1,30,3596,Albania
ALB,2023,1,31,3596,Albania
ALB,2023,2,1,3596,Albania
ALB,2023,2,2,3596,Albania
ALB,2023,2,3,3596,Albania
ALB,2023,2,4,3596,Albania
ALB,2023,2,5,3596,Albania
ALB,2023,2,6,3596,Albania
ALB,2023,2,7,3596,Albania
ALB,2023,2,8,3596,Albania
ALB,2023,2,9,3596,Albania
ALB,2023,2,10,3596,Albania
ALB,2023,2,11,3596,Albania
ALB,2023,2,12,3596,Albania
ALB,2023,2,13,3596,Albania
ALB,2023,2,14,3596,Albania
ALB,2023,2,15,3596,Albania
ALB,2023,2,16,3596,Albania
ALB,2023,2,17,3596,Albania
ALB,2023,2,18,3596,Albania
ALB,2023,2,19,3597,Albania
ALB,2023,2,20,3597,Albania
ALB,2023,2,21,3598,Albania
ALB,2023,2,22,3598,Albania
ALB,2023,2,23,3598,Albania
ALB,2023,2,24,3598,Albania
ALB,2023,2,25,3598,Albania
ALB,2023,2,26,3598,Albania
ALB,2023,2,27,3598,Albania
ALB,2023,2,28,3598,Albania
ALB,2023,3,1,3598,Albania
ALB,2023,3,2,3598,Albania
ALB,2023,3,3,3598,Albania
ALB,2023,3,4,3599,Albania
ALB,2023,3,5,3599,Albania
ALB,2023,3,6,3599,Albania
ALB,2023,3,7,3599,Albania
ALB,2023,3,8,3599,Albania
ALB,2023,3,9,3600,Albania
ALB,2023,3,10,3600,Albania
ALB,2023,3,11,3600,Albania
ALB,2023,3,12,3600,Albania
ALB,2023,3,13,3600,Albania
ALB,2023,3,14,3600,Albania
ALB,2023,3,15,3600,Albania
ALB,2023,3,16,3600,Albania
ALB,2023,3,17,3600,Albania
ALB,2023,3,18,3600,Albania
ALB,2023,3,19,3601,Albania
ALB,2023,3,20,3601,Albania
ALB,2023,3,21,3601,Albania
ALB,2023,3,22,3601,Albania
ALB,2023,3,23,3601,Albania
ALB,2023,3,24,3601,Albania
ALB,2023,3,25,3601,Albania
ALB,2023,3,26,3601,Albania
ALB,2023,3,27,3601,Albania
ALB,2023,3,28,3602,Albania
ALB,2023,3,29,3602,Albania
ALB,2023,3,30,3602,Albania
ALB,2023,3,31,3603,Albania
ALB,2023,4,1,3603,Albania
ALB,2023,4,2,3603,Albania
ALB,2023,4,3,3604,Albania
ALB,2023,4,4,3604,Albania
ALB,2023,4,5,3604,Albania
ALB,2023,4,6,3604,Albania
ALB,2023,4,7,3604,Albania
ALB,2023,4,8,3604,Albania
ALB,2023,4,9,3604,Albania
ALB,2023,4,10,3604,Albania
ALB,2023,4,11,3604,Albania
ALB,2023,4,12,3604,Albania
ALB,2023,4,13,3604,Albania
ALB,2023,4,14,3604,Albania
ALB,2023,4,15,3604,Albania
ALB,2023,4,16,3604,Albania
ALB,2023,4,17,3604,Albania
ALB,2023,4,18,3604,Albania
ALB,2023,4,19,3604,Albania
ALB,2023,4,20,3604,Albania
ALB,2023,4,21,3604,Albania
ALB,2023,4,22,3604,Albania
ALB,2023,4,23,3604,Albania
ALB,2023,4,24,3604,Albania
ALB,2023,4,25,3604,Albania
ALB,2023,4,26,3604,Albania
ALB,2023,4,27,3604,Albania
ALB,2023,4,28,3604,Albania
ALB,2023,4,29,3604,Albania
ALB,2023,4,30,3604,Albania
ALB,2023,5,1,3604,Albania
ALB,2023,5,2,3604,Albania
ALB,2023,5,3,3604,Albania
ALB,2023,5,4,3604,Albania
ALB,2023,5,5,3604,Albania
ALB,2023,5,6,3604,Albania
ALB,2023,5,7,3604,Albania
ALB,2023,5,8,3604,Albania
ALB,2023,5,9,3604,Albania
ALB,2023,5,10,3604,Albania
ALB,2023,5,11,3604,Albania
ALB,2023,5,12,3604,Albania
ALB,2023,5,13,3604,Albania
ALB,2023,5,14,3604,Albania
ALB,2023,5,15,3604,Albania
ALB,2023,5,16,3604,Albania
ALB,2023,5,17,3604,Albania
ALB,2023,5,18,3604,Albania
ALB,2023,5,19,3604,Albania
ALB,2023,5,20,3604,Albania
ALB,2023,5,21,3604,Albania
ALB,2023,5,22,3604,Albania
ALB,2023,5,23,3604,Albania
ALB,2023,5,24,3604,Albania
ALB,2023,5,25,3604,Albania
ALB,2023,5,26,3604,Albania
ALB,2023,5,27,3604,Albania
ALB,2023,5,28,3604,Albania
ALB,2023,5,29,3604,Albania
ALB,2023,5,30,3604,Albania
ALB,2023,5,31,3604,Albania
ALB,2023,6,1,3604,Albania
ALB,2023,6,2,3604,Albania
ALB,2023,6,3,3604,Albania
ALB,2023,6,4,3604,Albania
ALB,2023,6,5,3604,Albania
ALB,2023,6,6,3604,Albania
ALB,2023,6,7,3604,Albania
ALB,2023,6,8,3604,Albania
ALB,2023,6,9,3604,Albania
ALB,2023,6,10,3604,Albania
ALB,2023,6,11,3604,Albania
ALB,2023,6,12,3604,Albania
ALB,2023,6,13,3604,Albania
ALB,2023,6,14,3604,Albania
ALB,2023,6,15,3604,Albania
ALB,2023,6,16,3604,Albania
ALB,2023,6,17,3604,Albania
ALB,2023,6,18,3604,Albania
ALB,2023,6,19,3604,Albania
ALB,2023,6,20,3604,Albania
ALB,2023,6,21,3604,Albania
ALB,2023,6,22,3604,Albania
ALB,2023,6,23,3604,Albania
ALB,2023,6,24,3604,Albania
ALB,2023,6,25,3604,Albania
ALB,2023,6,26,3604,Albania
ALB,2023,6,27,3604,Albania
ALB,2023,6,28,3604,Albania
ALB,2023,6,29,3604,Albania
ALB,2023,6,30,3604,Albania
ALB,2023,7,1,3604,Albania
ALB,2023,7,2,3604,Albania
ALB,2023,7,3,3604,Albania
ALB,2023,7,4,3604,Albania
ALB,2023,7,5,3604,Albania
ALB,2023,7,6,3604,Albania
ALB,2023,7,7,3604,Albania
ALB,2023,7,8,3604,Albania
ALB,2023,7,9,3604,Albania
ALB,2023,7,10,3604,Albania
ALB,2023,7,11,3604,Albania
ALB,2023,7,12,3604,Albania
ALB,2023,7,13,3604,Albania
ALB,2023,7,14,3604,Albania
ALB,2023,7,15,3604,Albania
ALB,2023,7,16,3604,Albania
ALB,2023,7,17,3604,Albania
ALB,2023,7,18,3604,Albania
ALB,2023,7,19,3604,Albania
ALB,2023,7,20,3604,Albania
ALB,2023,7,21,3604,Albania
ALB,2023,7,22,3604,Albania
ALB,2023,7,23,3604,Albania
ALB,2023,7,24,3604,Albania
ALB,2023,7,25,3604,Albania
ALB,2023,7,26,3604,Albania
ALB,2023,7,27,3604,Albania
ALB,2023,7,28,3604,Albania
ALB,2023,7,29,3604,Albania
ALB,2023,7,30,3604,Albania
ALB,2023,7,31,3604,Albania
ALB,2023,8,1,3604,Albania
ALB,2023,8,2,3604,Albania
ALB,2023,8,3,3604,Albania
ALB,2023,8,4,3604,Albania
ALB,2023,8,5,3604,Albania
ALB,2023,8,6,3604,Albania
ALB,2023,8,7,3604,Albania
ALB,2023,8,8,3604,Albania
ALB,2023,8,9,3604,Albania
ALB,2023,8,10,3604,Albania
ALB,2023,8,11,3604,Albania
ALB,2023,8,12,3604,Albania
ALB,2023,8,13,3604,Albania
ALB,2023,8,14,3604,Albania
ALB,2023,8,15,3604,Albania
ALB,2023,8,16,3604,Albania
ALB,2023,8,17,3604,Albania
ALB,2023,8,18,3604,Albania
ALB,2023,8,19,3604,Albania
ALB,2023,8,20,3604,Albania
ALB,2023,8,21,3604,Albania
ALB,2023,8,22,3604,Albania
ALB,2023,8,23,3604,Albania
ALB,2023,8,24,3604,Albania
ALB,2023,8,25,3604,Albania
ALB,2023,8,26,3604,Albania
ALB,2023,8,27,3604,Albania
ALB,2023,8,28,3604,Albania
ALB,2023,8,29,3604,Albania
ALB,2023,8,30,3604,Albania
ALB,2023,8,31,3604,Albania
ALB,2023,9,1,3604,Albania
ALB,2023,9,2,3604,Albania
ALB,2023,9,3,3604,Albania
ALB,2023,9,4,3604,Albania
ALB,2023,9,5,3604,Albania
ALB,2023,9,6,3604,Albania
ALB,2023,9,7,3604,Albania
ALB,2023,9,8,3604,Albania
ALB,2023,9,9,3604,Albania
ALB,2023,9,10,3604,Albania
ALB,2023,9,11,3604,Albania
ALB,2023,9,12,3604,Albania
ALB,2023,9,13,3604,Albania
ALB,2023,9,14,3604,Albania
ALB,2023,9,15,3604,Albania
ALB,2023,9,16,3604,Albania
ALB,2023,9,17,3604,Albania
ALB,2023,9,18,3604,Albania
ALB,2023,9,19,3604,Albania
ALB,2023,9,20,3604,Albania
ALB,2023,9,21,3604,Albania
ALB,2023,9,22,3604,Albania
ALB,2023,9,23,3604,Albania
ALB,2023,9,24,3604,Albania
ALB,2023,9,25,3604,Albania
ALB,2023,9,26,3604,Albania
ALB,2023,9,27,3604,Albania
ALB,2023,9,28,3604,Albania
ALB,2023,9,29,3604,Albania
ALB,2023,9,30,3604,Albania
ALB,2023,10,1,3604,Albania
ALB,2023,10,2,3604,Albania
ALB,2023,10,3,3604,Albania
ALB,2023,10,4,3604,Albania
ALB,2023,10,5,3604,Albania
ALB,2023,10,6,3604,Albania
ALB,2023,10,7,3604,Albania
ALB,2023,10,8,3604,Albania
ALB,2023,10,9,3604,Albania
ALB,2023,10,10,3604,Albania
ALB,2023,10,11,3604,Albania
ALB,2023,10,12,3604,Albania
ALB,2023,10,13,3604,Albania
ALB,2023,10,14,3604,Albania
ALB,2023,10,15,3604,Albania
ALB,2023,10,16,3604,Albania
ALB,2023,10,17,3604,Albania
ALB,2023,10,18,3604,Albania
ALB,2023,10,19,3604,Albania
ALB,2023,10,20,3604,Albania
ALB,2023,10,21,3604,Albania
ALB,2023,10,22,3604,Albania
ALB,2023,10,23,3604,Albania
ALB,2023,10,24,3604,Albania
ALB,2023,10,25,3604,Albania
ALB,2023,10,26,3604,Albania
ALB,2023,10,27,3604,Albania
ALB,2023,10,28,3604,Albania
ALB,2023,10,29,3604,Albania
ALB,2023,10,30,3604,Albania
ALB,2023,10,31,3604,Albania
ALB,2023,11,1,3604,Albania
ALB,2023,11,2,3604,Albania
ALB,2023,11,3,3604,Albania
ALB,2023,11,4,3604,Albania
ALB,2023,11,5,3604,Albania
ALB,2023,11,6,3604,Albania
ALB,2023,11,7,3604,Albania
ALB,2023,11,8,3604,Albania
ALB,2023,11,9,3604,Albania
ALB,2023,11,10,3604,Albania
ALB,2023,11,11,3604,Albania
ALB,2023,11,12,3604,Albania
ALB,2023,11,13,3604,Albania
ALB,2023,11,14,3604,Albania
ALB,2023,11,15,3604,Albania
ALB,2023,11,16,3604,Albania
ALB,2023,11,17,3604,Albania
ALB,2023,11,18,3604,Albania
ALB,2023,11,19,3604,Albania
ALB,2023,11,20,3604,Albania
ALB,2023,11,21,3604,Albania
ALB,2023,11,22,3604,Albania
ALB,2023,11,23,3604,Albania
ALB,2023,11,24,3604,Albania
ALB,2023,11,25,3604,Albania
ALB,2023,11,26,3604,Albania
ALB,2023,11,27,3604,Albania
ALB,2023,11,28,3604,Albania
ALB,2023,11,29,3604,Albania
ALB,2023,11,30,3604,Albania
ALB,2023,12,1,3604,Albania
ALB,2023,12,2,3604,Albania
ALB,2023,12,3,3604,Albania
ALB,2023,12,4,3604,Albania
ALB,2023,12,5,3604,Albania
ALB,2023,12,6,3604,Albania
ALB,2023,12,7,3604,Albania
ALB,2023,12,8,3604,Albania
ALB,2023,12,9,3604,Albania
ALB,2023,12,10,3604,Albania
ALB,2023,12,11,3604,Albania
ALB,2023,12,12,3604,Albania
ALB,2023,12,13,3604,Albania
ALB,2023,12,14,3604,Albania
ALB,2023,12,15,3604,Albania
ALB,2023,12,16,3604,Albania
ALB,2023,12,17,3604,Albania
ALB,2023,12,18,3604,Albania
ALB,2023,12,19,3604,Albania
ALB,2023,12,20,3604,Albania
ALB,2023,12,21,3604,Albania
ALB,2023,12,22,3604,Albania
ALB,2023,12,23,3604,Albania
ALB,2023,12,24,3604,Albania
ALB,2023,12,25,3604,Albania
ALB,2023,12,26,3604,Albania
ALB,2023,12,27,3604,Albania
ALB,2023,12,28,3604,Albania
ALB,2023,12,29,3604,Albania
ALB,2023,12,30,3604,Albania
ALB,2023,12,31,3604,Albania
ALB,2024,1,1,3604,Albania
ALB,2024,1,2,3604,Albania
ALB,2024,1,3,3604,Albania
ALB,2024,1,4,3604,Albania
ALB,2024,1,5,3604,Albania
ALB,2024,1,6,3604,Albania
ALB,2024,1,7,3604,Albania
ALB,2024,1,8,3604,Albania
ALB,2024,1,9,3604,Albania
ALB,2024,1,10,3604,Albania
ALB,2024,1,11,3604,Albania
ALB,2024,1,12,3604,Albania
ALB,2024,1,13,3604,Albania
ALB,2024,1,14,3604,Albania
ALB,2024,1,15,3605,Albania
ALB,2024,1,16,3605,Albania
ALB,2024,1,17,3605,Albania
ALB,2024,1,18,3605,Albania
ALB,2024,1,19,3605,Albania
ALB,2024,1,20,3605,Albania
ALB,2024,1,21,3605,Albania
ALB,2024,1,22,3605,Albania
ALB,2024,1,23,3605,Albania
ALB,2024,1,24,3605,Albania
ALB,2024,1,25,3605,Albania
ALB,2024,1,26,3605,Albania
ALB,2024,1,27,3605,Albania
ALB,2024,1,28,3605,Albania
ALB,2024,1,29,3605,Albania
ALB,2024,1,30,3605,Albania
ALB,2024,1,31,3605,Albania
ALB,2024,2,1,3605,Albania
ALB,2024,2,2,3605,Albania
ALB,2024,2,3,3605,Albania
ALB,2024,2,4,3605,Albania
ALB,2024,2,5,3605,Albania
ALB,2024,2,6,3605,Albania
ALB,2024,2,7,3605,Albania
ALB,2024,2,8,3605,Albania
ALB,2024,2,9,3605,Albania
ALB,2024,2,10,3605,Albania
ALB,2024,2,11,3605,Albania
ALB,2024,2,12,3605,Albania
ALB,2024,2,13,3605,Albania
ALB,2024,2,14,3605,Albania
ALB,2024,2,15,3605,Albania
ALB,2024,2,16,3605,Albania
ALB,2024,2,17,3605,Albania
ALB,2024,2,18,3605,Albania
ALB,2024,2,19,3605,Albania
ALB,2024,2,20,3605,Albania
ALB,2024,2,21,3605,Albania
ALB,2024,2,22,3605,Albania
ALB,2024,2,23,3605,Albania
ALB,2024,2,24,3605,Albania
ALB,2024,2,25,3605,Albania
ALB,2024,2,26,3605,Albania
ALB,2024,2,27,3605,Albania
ALB,2024,2,28,3605,Albania
ALB,2024,2,29,3605,Albania
ALB,2024,3,1,3605,Albania
ALB,2024,3,2,3605,Albania
ALB,2024,3,3,3605,Albania
ALB,2024,3,4,3605,Albania
ALB,2024,3,5,3605,Albania
ALB,2024,3,6,3605,Albania
ALB,2024,3,7,3605,Albania
ALB,2024,3,8,3605,Albania
ALB,2024,3,9,3605,Albania
ALB,2024,3,10,3605,Albania
ALB,2024,3,11,3605,Albania
ALB,2024,3,12,3605,Albania
ALB,2024,3,13,3605,Albania
ALB,2024,3,14,3605,Albania
ALB,2024,3,15,3605,Albania
ALB,2024,3,16,3605,Albania
ALB,2024,3,17,3605,Albania
ALB,2024,3,18,3605,Albania
ALB,2024,3,19,3605,Albania
ALB,2024,3,20,3605,Albania
ALB,2024,3,21,3605,Albania
ALB,2024,3,22,3605,Albania
ALB,2024,3,23,3605,Albania
ALB,2024,3,24,3605,Albania
ALB,2024,3,25,3605,Albania
ALB,2024,3,26,3605,Albania
ALB,2024,3,27,3605,Albania
ALB,2024,3,28,3605,Albania
ALB,2024,3,29,3605,Albania
ALB,2024,3,30,3605,Albania
ALB,2024,3,31,3605,Albania
ALB,2024,4,1,3605,Albania
ALB,2024,4,2,3605,Albania
ALB,2024,4,3,3605,Albania
ALB,2024,4,4,3605,Albania
ALB,2024,4,5,3605,Albania
ALB,2024,4,6,3605,Albania
ALB,2024,4,7,3605,Albania
ALB,2024,4,8,3605,Albania
ALB,2024,4,9,3605,Albania
ALB,2024,4,10,3605,Albania
ALB,2024,4,11,3605,Albania
ALB,2024,4,12,3605,Albania
ALB,2024,4,13,3605,Albania
ALB,2024,4,14,3605,Albania
ALB,2024,4,15,3605,Albania
ALB,2024,4,16,3605,Albania
ALB,2024,4,17,3605,Albania
ALB,2024,4,18,3605,Albania
ALB,2024,4,19,3605,Albania
ALB,2024,4,20,3605,Albania
ALB,2024,4,21,3605,Albania
ALB,2024,4,22,3605,Albania
